duration_s,n_turns_total,n_turns_caller,n_turns_agent,ratio_caller_agent_turns,caller_dur_mean,caller_dur_std,caller_dur_min,caller_dur_max,caller_dur_median,caller_dur_cv,agent_dur_mean,agent_dur_std,agent_dur_min,agent_dur_max,agent_dur_median,caller_total_speech_s,agent_total_speech_s,caller_speech_ratio,agent_speech_ratio,caller_latency_mean,caller_latency_std,caller_latency_min,caller_latency_max,caller_latency_median,n_caller_responses,agent_latency_mean,agent_latency_std,n_overlaps,overlap_total_s,overlap_mean,n_silences,silence_total_s,silence_mean,silence_std,silence_ratio,caller_consecutive_segments,agent_consecutive_segments,caller_turns_per_min,first_speaker,last_speaker,time_to_first_caller_s,wavlm,xlsr,anon_id,y,split
115.4,45,16,29,0.5517241379310345,1.507499999999999,1.2232988187683342,0.11999999999999744,4.710000000000001,1.1549999999999994,0.8114751699955788,1.6686206896551716,1.4688278225897673,0.02999999999999936,6.8700000000000045,1.4100000000000037,24.119999999999983,48.38999999999998,0.20901213171577107,0.41932409012131694,2.4100000000000015,0.5920726306797168,1.769999999999996,3.4800000000000004,2.1300000000000097,9,1.218750000000001,1.5392524855545027,1,2.4000000000000004,2.4000000000000004,43,44.07000000000004,1.0248837209302335,0.9371826373130603,0.38188908145580625,7,20,8.31889081455806,1,0,11.58,0.2667461737990379,0.7729558944702148,call_0847d7417bb1,1,val
134.76,81,32,49,0.6530612244897959,0.6440625000000002,0.9327892939648719,0.030000000000000027,4.5600000000000005,0.240000000000002,1.4482900245936872,1.6108163265306135,1.2662672123454923,0.240000000000002,4.980000000000004,1.1399999999999935,20.610000000000003,78.93000000000005,0.15293855743544083,0.5857079252003566,-0.1457142857142859,0.9583713864080635,-2.16,1.8299999999999983,-0.240000000000002,21,0.8757142857142851,0.8341197241917457,17,9.809999999999997,0.5770588235294116,62,43.769999999999946,0.7059677419354832,0.642526926596368,0.32479964381121956,11,27,14.247551202137133,1,1,0.99,0.0,0.0023165189743584356,call_092aef8d1243,0,train
147.9,54,17,37,0.4594594594594595,1.865294117647059,1.5325433013746244,0.21000000000000085,5.340000000000002,1.170000000000016,0.8216094646284646,1.6045945945945956,1.316408402085417,0.060000000000002274,4.800000000000004,1.1400000000000006,31.710000000000004,59.37000000000004,0.21440162271805277,0.4014198782961463,3.5933333333333315,0.7419737192111326,2.6399999999999864,4.71,3.3900000000000006,9,1.1362500000000009,0.9016324480787986,2,0.539999999999992,0.269999999999996,51,56.03999999999995,1.0988235294117636,1.279280496308489,0.37890466531440126,8,28,6.896551724137931,1,0,12.27,0.3049240276217461,0.998833417892456,call_098d8081babe,1,train
101.4,47,16,31,0.5161290322580645,1.5862499999999997,1.155519363749479,0.15000000000000568,3.7200000000000006,1.4700000000000024,0.7284598037821776,1.1409677419354827,1.0181301646931324,0.1799999999999926,3.8100000000000023,0.8700000000000001,25.379999999999995,35.36999999999996,0.2502958579881656,0.3488165680473369,2.137500000000002,1.0787790717817427,-0.44999999999998863,3.0600000000000005,2.4449999999999985,8,1.2112500000000028,0.953541331788281,2,0.539999999999992,0.269999999999996,44,39.87000000000003,0.9061363636363644,0.8711318910877908,0.39319526627218965,8,22,9.467455621301774,1,1,11.16,0.42792277559638026,0.624375540491504,call_099dffdf8486,1,train
117.38,43,10,33,0.30303030303030304,1.7009999999999987,1.4496930709636433,0.11999999999999744,5.009999999999998,1.3350000000000009,0.852259300978039,1.9963636363636366,1.3101426882734444,0.240000000000002,5.790000000000006,1.7099999999999937,17.009999999999987,65.88000000000001,0.14491395467711696,0.5612540466859772,1.1699999999999993,0.9207605551933669,-0.8699999999999974,1.919999999999999,1.4099999999999966,7,1.4914285714285749,0.2647910227222322,1,0.8699999999999974,0.8699999999999974,41,34.08,0.8312195121951219,0.7044011467975876,0.2903390696881922,3,25,5.1116033395808484,1,1,9.36,0.03548534605652094,3.504069892793874e-05,call_0a9c546208d1,0,train
128.52,57,20,37,0.5405405405405406,1.0694999999999975,0.8203303249943054,0.030000000000000027,3.389999999999999,0.9300000000000033,0.7670222767595206,1.6929729729729734,1.4151597178506123,0.23999999999999488,5.219999999999999,1.1099999999999994,21.38999999999995,62.640000000000015,0.16643323996265133,0.4873949579831934,0.9625000000000031,1.0515540447789227,-1.3800000000000001,2.009999999999998,1.4550000000000125,12,1.5225000000000002,0.9366295959449522,4,2.0700000000000047,0.5175000000000012,52,45.33000000000005,0.87173076923077,0.8075980391012486,0.35270774976657365,8,24,9.337068160597571,1,1,1.05,0.047467002831399444,0.00022908368070299426,call_0ab7d2a0c0f5,0,train
159.0,61,21,40,0.525,2.281428571428572,1.4452552913388201,1.0200000000000102,5.219999999999999,1.5300000000000011,0.6334869780445672,1.4722499999999998,1.2061646940740598,0.12000000000000455,4.470000000000013,0.975000000000005,47.91000000000001,58.88999999999999,0.3013207547169812,0.370377358490566,3.133333333333335,0.9478660242882432,2.1300000000000026,4.77,2.6700000000000017,9,0.412500000000001,2.435773564423192,3,5.850000000000005,1.9500000000000017,57,56.910000000000004,0.9984210526315791,1.1173418543797928,0.3579245283018868,12,31,7.9245283018867925,1,0,11.64,0.12669032737612723,0.6672198890397946,call_0cf2f4a71328,1,val
209.34,131,70,61,1.1475409836065573,0.7349999999999997,0.9495731306407014,0.030000000000001137,4.199999999999989,0.3300000000000125,1.2919362321642203,1.3760655737704905,1.1876044216384025,0.08999999999999986,5.819999999999993,1.1099999999999994,51.449999999999974,83.93999999999993,0.2457724276296932,0.4009744912582398,1.3153846153846136,1.1060637066086794,-1.170000000000016,2.430000000000007,1.799999999999983,13,0.8492307692307686,1.1540830526039663,6,3.660000000000018,0.610000000000003,123,76.38000000000011,0.6209756097560984,0.5588636225239276,0.3648609916881633,57,47,20.063055316709658,1,1,9.39,0.08839631844311951,0.7106620073318481,call_0e101713ee94,1,train
129.44,63,16,47,0.3404255319148936,1.291875000000001,1.496053558533252,0.03000000000000025,4.26,0.75,1.158048231085245,1.5408510638297879,1.0622532036384482,0.11999999999999034,4.5,1.3199999999999967,20.670000000000016,72.42000000000003,0.15968788627935734,0.5594870210135973,0.493636363636363,0.969177720825988,-1.2000000000000028,1.5600000000000023,1.0499999999999972,11,1.028181818181818,1.0649865556129618,5,3.7800000000000065,0.7560000000000013,57,38.84999999999997,0.6815789473684206,0.6407941208088268,0.300139060568603,5,35,7.416563658838072,1,1,4.02,0.0,0.00023454070439280864,call_0e1e2f29bfdc,0,val
136.16,54,14,40,0.35,1.433571428571428,1.2470864947046492,0.0899999999999892,3.5700000000000074,0.8999999999999986,0.8699158408502787,1.7475000000000012,1.030573029547529,0.23999999999999488,4.260000000000005,1.6500000000000021,20.069999999999993,69.90000000000005,0.14740011750881313,0.5133666274970626,1.1024999999999971,1.5373420096209764,-1.8600000000000136,3.0600000000000005,1.2449999999999974,12,1.5872727272727276,0.42414834454683004,3,3.3300000000000125,1.110000000000004,50,46.619999999999976,0.9323999999999996,0.8497359974169172,0.34239130434782594,2,28,6.169212690951821,1,0,10.23,0.0,1.555721432093075e-05,call_10aa0d1d33f0,0,val
161.3,52,16,36,0.4444444444444444,2.0943749999999985,1.3184180861926929,0.29999999999999716,4.409999999999997,2.009999999999998,0.6295043085372456,1.9250000000000007,1.4572626001219824,0.09000000000000341,5.8799999999999955,1.875000000000007,33.50999999999998,69.30000000000003,0.20774953502789817,0.4296342219466833,3.543750000000001,0.34146480680403163,3.0600000000000023,3.960000000000008,3.7049999999999983,8,1.9800000000000004,1.023523326553917,1,0.14999999999999147,0.14999999999999147,50,57.359999999999985,1.1471999999999998,1.2718763898352743,0.35561066336019825,8,27,5.951642901425914,1,1,11.34,0.25,0.6840446988741556,call_10ceaf16fbbf,1,train
123.16,49,18,31,0.5806451612903226,1.131666666666667,0.9304157830839735,0.09000000000000341,2.8500000000000014,0.9750000000000014,0.822164167673614,2.0651612903225804,1.4577056652327354,0.3299999999999983,6.359999999999999,1.6799999999999997,20.370000000000008,64.02,0.16539460863916863,0.5198116271516726,0.8133333333333331,1.2480184293511065,-1.7699999999999998,2.3100000000000005,1.2299999999999969,9,1.6466666666666674,0.9143166847433092,4,2.16,0.54,44,39.14999999999999,0.889772727272727,0.8034474806249757,0.31787918155245204,9,21,8.769080870412472,1,1,1.86,0.0,6.435303218192227e-05,call_11d3230256a1,0,train
157.28,64,23,41,0.5609756097560976,2.1456521739130436,1.6949787504352032,0.09000000000000341,6.540000000000006,1.6799999999999997,0.7899597013173185,1.5980487804878045,1.1546692589486274,0.14999999999999147,5.159999999999997,1.4099999999999966,49.35,65.51999999999998,0.31377161749745675,0.4165818921668361,1.2074999999999994,1.1248363517338056,-0.6899999999999977,2.6699999999999946,1.3650000000000002,12,0.7774999999999976,1.2355721898633176,6,3.720000000000004,0.6200000000000007,57,44.91000000000004,0.787894736842106,0.7115695349068263,0.28554170905391685,11,28,8.774160732451678,1,1,9.75,0.2178767394274473,0.6686994486177961,call_120d6007bcc1,1,val
131.16,137,99,38,2.6052631578947367,0.6009090909090907,0.8803826752705389,0.02999999999999936,4.710000000000008,0.240000000000002,1.4650846335818353,1.6902631578947358,1.2214623199863817,0.14999999999999147,5.130000000000003,1.365000000000009,59.48999999999998,64.22999999999996,0.45356816102470254,0.48970722781335746,-1.0093548387096767,1.6067522843381328,-4.440000000000005,3.6000000000000085,-0.75,31,0.041612903225807026,1.3361663987547698,38,50.96999999999998,1.3413157894736838,97,57.090000000000025,0.588556701030928,0.5732545785736649,0.43526989935956106,68,6,45.28819762122598,1,1,0.51,0.0,0.713019053141276,call_1612f093f8b5,0,train
102.54,47,24,23,1.0434782608695652,1.0024999999999997,1.1022319254092146,0.05999999999998806,4.02,0.6300000000000026,1.0994832173658005,1.9747826086956528,1.522243767258227,0.030000000000001137,4.710000000000001,1.8300000000000018,24.05999999999999,45.420000000000016,0.23464014043300166,0.4429490930368638,0.4324999999999985,1.232522358270374,-1.980000000000004,2.1899999999999995,0.5999999999999994,12,1.0172727272727273,1.0672121711177296,6,4.590000000000007,0.7650000000000011,39,37.35000000000001,0.957692307692308,0.8806709808539281,0.3642480983031013,12,11,14.043300175541251,1,0,3.63,0.0,0.19949919483125692,call_16581bcbc272,0,train
163.94,94,51,43,1.186046511627907,0.9570588235294125,1.315550522203761,0.03000000000000025,4.800000000000001,0.27000000000001023,1.3745764522104436,1.735116279069768,1.2573259078449806,0.18000000000000682,5.1299999999999955,1.4699999999999989,48.81000000000004,74.61000000000003,0.29773087715017715,0.45510552641210217,-0.9436363636363647,1.3361264035388887,-3.2399999999999807,1.5900000000000034,-0.8550000000000009,22,1.178571428571428,1.2100879543003737,19,26.190000000000033,1.3784210526315808,74,64.91999999999997,0.8772972972972969,0.8924037069381663,0.39599853604977414,29,21,18.66536537757716,1,0,1.56,0.0007859479635953903,0.3348231859563384,call_1761edbd6952,0,train
142.42,65,25,40,0.625,0.9827999999999983,0.9649202039547108,0.0899999999999963,4.77,0.6599999999999966,0.9818072893312092,1.6072499999999998,1.5089561470918067,0.060000000000002274,5.969999999999999,1.0349999999999966,24.569999999999958,64.28999999999998,0.172517904788653,0.45141131863502304,1.7400000000000018,2.1374868420647646,-2.3699999999999974,3.780000000000001,2.8800000000000097,13,1.135384615384616,0.8850293345855402,3,3.7199999999999918,1.2399999999999973,61,56.910000000000046,0.932950819672132,1.074509724265437,0.3995927538267101,12,26,10.532228619575903,1,1,10.77,0.09891239709686488,0.6821159049868584,call_181a5049ecae,1,val
135.2,56,15,41,0.36585365853658536,1.7060000000000017,1.160004926097915,0.21000000000000085,3.8999999999999986,1.5599999999999998,0.6799559941957292,1.7517073170731716,1.1141451934981916,0.12000000000000455,4.740000000000009,1.4099999999999966,25.590000000000025,71.82000000000004,0.18927514792899428,0.5312130177514796,0.48299999999999804,1.3482173415291756,-2.280000000000001,1.8299999999999983,1.0499999999999972,10,1.1129999999999993,0.684171031248766,4,4.650000000000002,1.1625000000000005,51,42.05999999999995,0.8247058823529403,0.6521360377748702,0.3110946745562127,5,30,6.656804733727812,1,1,0.72,0.04279185235500336,0.0002309613025014793,call_185e958a253b,0,val
117.22,63,18,45,0.4,0.9166666666666666,0.8765305940769783,0.14999999999999147,2.6700000000000017,0.5100000000000016,0.9562151935385218,1.2986666666666666,1.1858648550933009,0.030000000000001137,5.100000000000001,1.0799999999999983,16.5,58.44,0.14076096229312404,0.4985497355400102,0.7699999999999996,1.7498623322473617,-1.1099999999999994,3.569999999999993,0.6149999999999984,12,1.2724999999999993,0.6647504658277277,7,5.189999999999994,0.7414285714285705,55,46.26,0.8410909090909089,0.7781594445948208,0.39464255246544955,6,32,9.213444804640845,1,1,9.54,0.7790853224694729,0.9724044402440389,call_186e9d6ee732,1,train
195.84,124,86,38,2.263157894736842,0.8797674418604647,1.6321144544238504,0.029999999999972715,9.66,0.2699999999999889,1.8551657821894156,1.9602631578947367,1.3913798067796157,0.15000000000000568,5.820000000000007,1.6200000000000045,75.65999999999995,74.49,0.38633578431372523,0.3803615196078431,-1.3015384615384598,1.766856400068079,-5.250000000000014,2.0700000000000003,-1.3500000000000014,26,0.6540000000000006,1.064119354207976,27,41.579999999999934,1.5399999999999976,96,86.51999999999997,0.9012499999999998,0.9268920904659936,0.44178921568627433,60,12,26.348039215686274,1,0,4.2,0.3158925986848772,0.9999117056528727,call_189410107163,1,train
140.96,60,20,40,0.5,1.5450000000000004,1.0896716067358623,0.0899999999999892,3.9000000000000004,1.5749999999999993,0.7052890658484544,1.6125,1.2761917507237648,0.15000000000000213,4.650000000000006,1.1550000000000011,30.900000000000006,64.5,0.21921112372304202,0.45757661748013617,1.3259999999999976,2.0422928291506093,-2.5799999999999983,3.1799999999999997,2.1600000000000006,10,1.0599999999999996,1.513142425550218,5,7.500000000000007,1.5000000000000013,54,51.870000000000005,0.9605555555555556,1.0431527261445923,0.3679767309875142,10,30,8.51305334846765,1,0,9.6,0.22142857164144517,0.6901659915844599,call_18bd3c505fd5,1,train
127.68,54,18,36,0.5,1.456666666666667,1.2970690942637233,0.09000000000000008,4.26,0.9299999999999997,0.8904364491512973,1.775000000000001,1.2092748712702646,0.060000000000002274,4.410000000000011,1.5149999999999935,26.220000000000006,63.90000000000004,0.2053571428571429,0.5004699248120303,-0.009000000000001406,1.8546724778245913,-3.240000000000009,1.6200000000000045,1.0649999999999977,10,1.6230000000000018,0.7517246836442186,4,7.770000000000016,1.942500000000004,49,44.09999999999997,0.8999999999999996,0.8744712688247691,0.34539473684210503,8,25,8.458646616541353,1,1,1.14,0.0,0.0010429757300395674,call_198ef413fe4a,0,val
140.08,66,28,38,0.7368421052631579,0.948214285714287,0.6424089707610605,0.030000000000001137,2.4299999999999997,0.9750000000000014,0.6774934531566731,1.626315789473684,1.6688018376240676,0.1799999999999926,7.769999999999996,0.9600000000000053,26.550000000000036,61.79999999999999,0.1895345516847518,0.44117647058823517,2.8162499999999984,0.47689284510703983,2.4299999999999926,3.9000000000000004,2.655000000000001,8,1.607142857142858,0.7579295104804548,0,0.0,0.0,65,49.91999999999999,0.7679999999999998,0.9200699701653128,0.3563677898343802,20,30,11.993146773272416,1,0,12.0,0.2270420342683792,0.6671933070756495,call_1a2f3635b411,1,train
178.06,64,30,34,0.8823529411764706,2.1590000000000003,1.8878145547440415,0.14999999999999147,8.31,1.605000000000004,0.8743930313775087,1.9005882352941195,1.426200591902219,0.12000000000000455,6.029999999999994,1.605000000000004,64.77000000000001,64.62000000000008,0.36375379085701454,0.3629113781871284,1.4446153846153797,1.296891253373597,-1.1100000000000136,2.8799999999999955,2.009999999999991,13,0.853846153846155,1.5093516183091042,6,5.820000000000036,0.970000000000006,57,53.21999999999996,0.9336842105263151,0.8478283847128586,0.29888801527574954,17,20,10.10895203863866,1,1,9.87,0.26725902035832405,0.6998293424646059,call_1ad99899456c,1,train
162.4,62,25,37,0.6756756756756757,1.8864000000000007,1.7950832849759357,0.09000000000000341,5.909999999999997,1.3800000000000097,0.9515920721882607,1.7237837837837837,1.451457794677383,0.060000000000002274,6.1200000000000045,1.1399999999999864,47.16000000000002,63.78,0.2903940886699508,0.39273399014778326,2.370000000000002,1.307079623763275,-0.6899999999999977,3.3600000000000136,2.6999999999999993,8,1.5214285714285702,0.7226439550112416,1,0.6899999999999977,0.6899999999999977,60,50.69999999999998,0.8449999999999999,0.9360926725092038,0.31219211822660087,17,29,9.236453201970443,1,0,9.63,0.1359286665916443,0.39924929663538933,call_1ba56b3cce45,1,train
163.7,59,19,40,0.475,1.942105263157896,1.1055696316950452,0.030000000000001137,4.019999999999996,1.8900000000000006,0.5692634959947384,1.9972500000000004,1.5928188003565347,0.030000000000001137,7.680000000000007,1.5300000000000011,36.90000000000002,79.89,0.2254123396456935,0.48802687843616377,1.509999999999998,0.2853944638566044,0.9900000000000091,1.9199999999999875,1.5300000000000011,9,1.4099999999999973,1.2736757829212249,1,1.769999999999996,1.769999999999996,57,47.39999999999997,0.8315789473684206,0.7819293662694765,0.28955406230910186,10,30,6.963958460598657,1,1,9.15,0.10310160219669343,2.3900582467225224e-05,call_1bf0aa4d4324,0,train
144.78,72,23,49,0.46938775510204084,1.040869565217391,1.1447425794136112,0.029999999999999805,3.960000000000001,0.5099999999999909,1.0997944580832526,1.547755102040816,1.1743016813304463,0.12000000000000455,4.560000000000002,1.379999999999999,23.93999999999999,75.83999999999999,0.16535433070866135,0.5238292581848321,0.3229411764705901,1.3471022822427121,-2.2499999999999996,2.519999999999996,1.0499999999999972,17,1.2974999999999979,0.6892169469767888,8,7.799999999999997,0.9749999999999996,63,52.41000000000001,0.831904761904762,0.673912163183479,0.36199751346871123,6,32,9.531703273932864,1,0,3.93,0.03688369989395142,0.3012322007925074,call_1c1c0cce9fb5,0,val
117.46,69,59,10,5.9,1.4776271186440684,2.4841826096067474,0.02999999999999403,12.510000000000005,0.4199999999999946,1.6811972237531319,1.6650000000000005,1.4443164473203258,0.23999999999999844,4.050000000000011,1.0050000000000003,87.18000000000002,16.650000000000006,0.7422101140813896,0.1417503831091436,0.5699999999999994,2.2890609428322355,-2.25,4.949999999999999,0.22499999999999987,8,-2.027142857142858,2.576966655363851,7,19.050000000000015,2.7214285714285738,61,31.919999999999987,0.5232786885245899,0.7022077596444788,0.27175208581644805,51,2,30.13791929167376,1,0,2.46,0.7215753704309463,0.9998864134152731,call_1cc930924760,1,train
105.82,46,16,30,0.5333333333333333,1.7081250000000003,1.2365177920272707,0.21000000000000796,4.35,1.3500000000000014,0.7239035738176482,1.5380000000000023,1.3300930742646895,0.15000000000000568,4.530000000000001,1.230000000000004,27.330000000000005,46.140000000000065,0.25826875826875834,0.4360234360234367,1.3233333333333321,1.3179908952644568,-1.0800000000000054,2.4599999999999937,1.7999999999999972,9,1.106249999999997,0.9472507210720034,3,2.670000000000009,0.8900000000000029,42,33.749999999999936,0.803571428571427,0.7337269427251785,0.31893781893781836,7,21,9.072009072009072,1,0,9.24,0.2560982324182987,0.6517437573832771,call_1ee2936b46a7,1,train
