duration_s,n_turns_total,n_turns_caller,n_turns_agent,ratio_caller_agent_turns,caller_dur_mean,caller_dur_std,caller_dur_min,caller_dur_max,caller_dur_median,caller_dur_cv,agent_dur_mean,agent_dur_std,agent_dur_min,agent_dur_max,agent_dur_median,caller_total_speech_s,agent_total_speech_s,caller_speech_ratio,agent_speech_ratio,caller_latency_mean,caller_latency_std,caller_latency_min,caller_latency_max,caller_latency_median,n_caller_responses,agent_latency_mean,agent_latency_std,n_overlaps,overlap_total_s,overlap_mean,n_silences,silence_total_s,silence_mean,silence_std,silence_ratio,caller_consecutive_segments,agent_consecutive_segments,caller_turns_per_min,first_speaker,last_speaker,time_to_first_caller_s,label,split,anon_id
146.0,46,28,18,1.5555555555555556,1.7921428571428564,2.1138228615347807,0.28,9.34,0.8099999999999952,1.1794946218209224,4.937777777777779,3.7777670895658093,0.3400000000000034,15.980000000000004,4.01,50.17999999999997,88.88000000000001,0.3436986301369861,0.6087671232876714,-2.101428571428571,3.8687184464086304,-11.5,1.4599999999999937,-0.8100000000000023,14,0.7114285714285702,1.3670116601993103,13,37.67999999999999,2.8984615384615378,32,43.519999999999996,1.3599999999999999,1.3641019732953936,0.2980821917808219,14,3,11.506849315068495,1,1,0.78,0,train,call_0615c3630150
140.0,29,12,17,0.7058823529411765,1.9666666666666668,1.5701843165306386,0.21999999999999886,4.479999999999997,1.3900000000000006,0.7983988050155789,4.5435294117647045,3.1019851328956864,0.4000000000000057,9.359999999999985,5.079999999999998,23.6,77.23999999999998,0.1685714285714286,0.5517142857142856,1.7622222222222237,2.1706322683597135,-1.019999999999996,4.400000000000006,2.3599999999999994,9,1.8044444444444454,0.3373096170846253,3,2.9399999999999835,0.9799999999999945,25,41.29999999999999,1.6519999999999992,1.217812246065323,0.29499999999999993,3,7,5.142857142857142,1,1,11.6,1,train,call_064d8dd77899
133.0,28,12,16,0.75,4.300000000000001,6.401937206814825,0.20000000000000284,19.28,1.009999999999998,1.4888226062360055,3.671250000000002,2.914094198889254,0.30000000000001137,10.38000000000001,2.460000000000008,51.60000000000001,58.74000000000003,0.38796992481203013,0.4416541353383461,-0.5654545454545494,2.3281080887122223,-6.060000000000002,2.0999999999999943,-1.1400000000000041,11,1.7860000000000003,0.4022216083482125,7,13.180000000000039,1.8828571428571483,20,34.83999999999999,1.7419999999999995,1.55728373509099,0.26195488721804505,1,5,5.413533834586466,1,0,9.28,1,train,call_06b5a78ea12e
115.0,25,12,13,0.9230769230769231,2.236666666666666,2.5605373489077454,0.38000000000000966,8.879999999999995,1.2699999999999996,1.1448006030884113,4.140000000000004,3.1261691146406885,0.4200000000000017,10.900000000000006,4.200000000000003,26.83999999999999,53.82000000000005,0.23339130434782598,0.4680000000000004,2.2674999999999974,0.6045482374704056,1.6599999999999966,3.3000000000000007,1.999999999999993,8,1.6514285714285708,0.5063407473045727,0,0.0,0.0,24,33.619999999999955,1.4008333333333314,0.9093615374520205,0.29234782608695614,4,5,6.260869565217391,1,0,11.5,1,val,call_0847d7417bb1
135.0,52,27,25,1.08,1.6548148148148156,1.937473315687947,0.259999999999998,7.560000000000002,0.740000000000002,1.1708097476180515,3.5256,2.8807089405214112,0.3399999999999963,12.019999999999996,3.460000000000008,44.68000000000003,88.14,0.3309629629629632,0.6528888888888889,-1.9700000000000006,2.504428078424293,-8.579999999999998,1.1399999999999864,-1.3299999999999965,16,0.49466666666666786,1.7989118403979139,17,40.81999999999999,2.401176470588235,33,33.43999999999996,1.0133333333333319,0.8690751789498229,0.24770370370370343,11,9,12.0,1,0,0.46,0,train,call_092aef8d1243
147.0,26,9,17,0.5294117647058824,3.871111111111114,2.093611977208556,0.8199999999999932,6.66,3.8200000000000216,0.5408297300481341,3.9694117647058826,2.900104460593262,0.37999999999999545,10.120000000000005,3.6400000000000006,34.840000000000025,67.48,0.2370068027210886,0.4590476190476191,3.4866666666666655,0.7551158851461129,2.539999999999992,4.6,3.280000000000001,9,1.0449999999999982,0.8975999745352679,2,0.7000000000000028,0.3500000000000014,23,45.01999999999999,1.9573913043478257,1.4049821007960597,0.30625850340136046,0,8,3.6734693877551017,1,0,12.26,1,train,call_098d8081babe
101.0,26,12,14,0.8571428571428571,2.3699999999999988,2.4383526480728017,0.28000000000000114,7.880000000000003,1.3999999999999986,1.028840779777554,2.9899999999999998,2.1017172465903653,0.2599999999999909,7.100000000000001,2.789999999999999,28.439999999999984,41.86,0.28158415841584145,0.41445544554455443,1.9875000000000005,1.223481566210602,-0.980000000000004,2.92,2.3299999999999983,8,1.2725000000000022,0.8970387792222633,2,1.2199999999999989,0.6099999999999994,23,31.060000000000013,1.3504347826086964,0.9370916238353918,0.30752475247524763,4,5,7.128712871287129,1,1,11.1,1,train,call_099dffdf8486
117.0,27,7,20,0.35,2.760000000000003,1.3276043587354354,0.960000000000008,5.119999999999997,2.6600000000000037,0.48101607200559204,3.56,2.6442071739837942,0.3200000000000074,9.420000000000002,2.95,19.32000000000002,71.20000000000002,0.1651282051282053,0.6085470085470087,1.3085714285714278,0.08552359741197545,1.2000000000000028,1.4000000000000021,1.2999999999999972,7,1.334285714285713,0.21686071896166859,0,0.0,0.0,26,25.63999999999997,0.9861538461538449,0.6613868878233187,0.21914529914529887,0,12,3.58974358974359,1,1,8.88,0,train,call_0a9c546208d1
129.0,36,17,19,0.8947368421052632,1.828235294117647,2.303302616065998,0.21999999999999886,9.38,0.9400000000000001,1.2598502082729077,3.66,3.014999539340301,0.3399999999999892,10.920000000000002,3.9000000000000057,31.08,69.54,0.24093023255813953,0.5390697674418605,0.36000000000000015,1.6107367032736075,-3.3400000000000034,1.8000000000000043,1.3200000000000038,12,0.041818181818181574,3.238770810606451,7,17.580000000000002,2.511428571428571,28,44.11999999999999,1.5757142857142854,1.884371254942886,0.3420155038759689,5,7,7.906976744186047,1,0,0.84,0,train,call_0ab7d2a0c0f5
159.0,36,17,19,0.8947368421052632,3.0305882352941182,2.0084959254011308,1.079999999999984,7.099999999999994,2.3200000000000074,0.6627412797325158,3.46842105263158,2.951815379573683,0.29999999999999716,11.060000000000002,2.8400000000000034,51.52000000000001,65.90000000000002,0.3240251572327045,0.4144654088050316,3.04222222222222,0.9753176120856474,1.8999999999999986,4.74,2.6000000000000014,9,0.3349999999999975,2.4760740815134863,3,6.200000000000008,2.0666666666666695,32,46.67999999999997,1.4587499999999989,1.2577803028838463,0.2935849056603772,8,10,6.415094339622642,1,0,11.64,1,val,call_0cf2f4a71328
209.0,43,15,28,0.5357142857142857,5.0453333333333354,4.124944790395322,0.47999999999998977,11.840000000000003,4.420000000000002,0.8175762665952669,3.365714285714285,2.920080451163945,0.21999999999999886,9.420000000000002,2.240000000000009,75.68000000000004,94.23999999999997,0.36210526315789493,0.45090909090909076,1.563999999999997,1.1598007491710725,-1.3000000000000114,2.9199999999999946,1.859999999999994,10,-0.03800000000000168,2.837674321615422,4,11.740000000000023,2.935000000000006,38,49.98000000000001,1.315263157894737,1.36070279305894,0.2391387559808613,5,17,4.30622009569378,1,1,9.38,1,train,call_0e101713ee94
130.0,39,12,27,0.4444444444444444,1.9966666666666673,1.5375974962928562,0.28000000000000025,4.34,1.0200000000000022,0.7700822185106122,2.9407407407407398,2.059689905573776,0.2400000000000002,7.939999999999998,2.3599999999999923,23.960000000000008,79.39999999999998,0.18430769230769237,0.6107692307692306,0.38199999999999984,0.9675834732868146,-1.2800000000000011,1.4200000000000017,0.6899999999999986,10,0.7980000000000012,1.358543337549452,6,5.439999999999998,0.9066666666666663,32,30.30000000000001,0.9468750000000004,0.8551266176760408,0.23307692307692315,2,16,5.538461538461539,1,1,4.0,0,val,call_0e1e2f29bfdc
136.0,35,16,19,0.8421052631578947,1.5625000000000018,1.3159913880164014,0.28000000000000114,3.8800000000000026,0.8600000000000065,0.842234488330496,4.081052631578948,3.3092226256274895,0.7600000000000051,13.11999999999999,2.719999999999999,25.00000000000003,77.54,0.1838235294117649,0.5701470588235295,0.5615384615384595,1.5163214597277088,-1.9399999999999977,2.959999999999999,1.019999999999996,13,1.2516666666666663,0.838156346158675,6,5.960000000000015,0.9933333333333358,27,37.33999999999999,1.3829629629629625,0.8329872785750126,0.2745588235294117,3,6,7.0588235294117645,1,0,10.2,0,val,call_10aa0d1d33f0
161.0,27,9,18,0.5,4.155555555555553,2.8645554241064706,0.519999999999996,9.400000000000006,3.9200000000000017,0.6893315191700067,4.277777777777779,3.7432850554741264,0.46000000000000796,15.079999999999984,3.6700000000000013,37.39999999999998,77.00000000000001,0.2322981366459626,0.47826086956521746,3.3874999999999993,0.4024123684551877,2.719999999999999,3.799999999999997,3.5600000000000023,8,1.8625000000000007,1.0196603075814719,1,0.21999999999999886,0.21999999999999886,25,45.88000000000002,1.8352000000000006,1.3707209781717054,0.284968944099379,1,9,3.3540372670807455,1,1,11.36,1,train,call_10ceaf16fbbf
123.0,30,13,17,0.7647058823529411,2.0138461538461545,1.918269786646021,0.2200000000000002,6.479999999999997,1.5,0.9525403829793073,4.083529411764705,3.2282211455700915,0.5,10.019999999999998,2.8799999999999955,26.180000000000003,69.41999999999999,0.21284552845528457,0.564390243902439,0.05428571428571465,2.676931434452871,-5.859999999999999,1.7000000000000028,1.0600000000000023,7,1.3771428571428577,1.1921648975108858,3,6.980000000000004,2.326666666666668,26,32.80000000000001,1.261538461538462,1.3002144201867385,0.2666666666666668,6,9,6.341463414634147,1,1,1.86,0,train,call_11d3230256a1
157.0,40,16,24,0.6666666666666666,3.295,3.5436214997278332,0.3400000000000034,13.840000000000003,2.1500000000000004,1.075454172906778,3.0116666666666663,2.2512907730738694,0.2600000000000051,8.079999999999998,2.259999999999991,52.71999999999999,72.27999999999999,0.335796178343949,0.4603821656050955,0.9454545454545475,1.4641882640996904,-1.2399999999999949,2.520000000000003,1.4800000000000004,11,1.1581818181818184,1.0055627099472038,4,4.899999999999983,1.2249999999999956,35,36.02,1.0291428571428571,0.7251830252895245,0.2294267515923567,5,12,6.114649681528662,1,1,9.74,1,val,call_120d6007bcc1
131.0,67,45,22,2.0454545454545454,1.595555555555555,1.6384687357346186,0.2400000000000002,6.740000000000009,0.8400000000000034,1.0268954471874354,3.2400000000000015,3.1000460826067906,0.3999999999999986,13.659999999999997,2.3900000000000006,71.79999999999997,71.28000000000003,0.5480916030534349,0.5441221374045804,-1.6936842105263155,3.2603411725467475,-11.679999999999993,3.6199999999999903,-1.3999999999999986,19,-0.3544444444444454,2.1352812797827947,23,55.559999999999995,2.4156521739130428,42,43.319999999999986,1.0314285714285711,0.8668771298103045,0.33068702290076324,26,3,20.610687022900766,1,0,0.44,0,train,call_1612f093f8b5
102.0,29,15,14,1.0714285714285714,2.0946666666666673,2.2492851774561196,0.38000000000000966,8.68,1.240000000000009,1.0738153297849071,3.441428571428574,2.132553028082167,0.3400000000000034,7.18,3.360000000000001,31.420000000000012,48.180000000000035,0.3080392156862746,0.4723529411764709,-0.46200000000000047,2.1046287611410763,-4.48,1.8200000000000003,0.2799999999999976,10,1.2599999999999985,1.0406248123122948,6,10.94,1.8233333333333333,22,33.57999999999996,1.5263636363636346,1.222665104069776,0.3292156862745094,5,4,8.823529411764707,1,0,0.6,0,train,call_16581bcbc272
164.0,53,36,17,2.1176470588235294,3.122777777777778,6.988833792398971,0.20000000000000284,40.08,0.8900000000000006,2.2380182932428654,4.924705882352938,3.2543473186782355,0.28000000000000114,9.639999999999986,4.579999999999984,112.42,83.71999999999994,0.6854878048780488,0.5104878048780485,-3.2749999999999986,5.205690068656515,-8.639999999999986,6.7,-4.640000000000001,12,-3.8784615384615386,7.499415361828599,18,103.87999999999997,5.771111111111109,34,70.26000000000002,2.0664705882352945,2.4113254023624497,0.42841463414634157,23,4,13.170731707317072,0,1,0.52,0,train,call_1761edbd6952
142.0,34,16,18,0.8888888888888888,1.8862500000000009,1.6561758159486983,0.259999999999998,5.960000000000001,1.4100000000000072,0.8780256148170696,3.9466666666666654,4.012105212390887,0.21999999999999886,15.86,2.92,30.180000000000014,71.03999999999998,0.21253521126760574,0.5002816901408449,1.1381818181818186,3.203890816434974,-6.839999999999996,3.6000000000000014,2.880000000000024,11,1.2419999999999995,0.8130299980798852,3,9.120000000000005,3.0400000000000014,29,49.199999999999996,1.6965517241379309,2.009108323649483,0.3464788732394366,5,7,6.76056338028169,1,0,10.76,1,val,call_181a5049ecae
135.0,41,18,23,0.782608695652174,1.6788888888888884,1.6873156156831206,0.26000000000000156,6.680000000000007,1.2899999999999991,1.0050192284015942,3.4173913043478263,2.6807821406029064,0.3199999999999932,10.120000000000005,3.0200000000000102,30.21999999999999,78.60000000000001,0.2238518518518518,0.5822222222222223,-0.2338461538461557,1.452523886559405,-2.8800000000000026,1.3599999999999994,-0.240000000000002,13,1.1538461538461557,0.8528925143449452,8,10.420000000000009,1.302500000000001,32,36.52,1.14125,0.6842926651754383,0.27051851851851855,5,9,8.0,1,1,0.64,0,val,call_185e958a253b
117.0,31,11,20,0.55,1.4999999999999993,1.4331782861877311,0.3199999999999932,4.1800000000000015,0.7600000000000051,0.9554521907918212,3.35,3.1383166792003903,0.3399999999999963,13.5,2.6099999999999994,16.499999999999993,67.0,0.14102564102564097,0.5726495726495726,1.008888888888889,1.924450859624925,-1.0400000000000063,4.219999999999999,1.7600000000000016,9,1.7600000000000002,0.30773365106858463,4,3.520000000000003,0.8800000000000008,26,36.10000000000001,1.3884615384615389,1.0274655899160507,0.3085470085470086,2,10,5.641025641025641,1,1,9.54,1,train,call_186e9d6ee732
196.0,58,40,18,2.2222222222222223,1.7520000000000002,2.116973165775935,0.23999999999999488,9.62,0.539999999999992,1.2083180169953964,4.566666666666669,3.7579719186253246,0.3199999999999932,12.54000000000002,3.3800000000000026,70.08,82.20000000000003,0.3575510204081633,0.41938775510204096,-1.4914285714285733,3.7361083354883484,-9.800000000000011,2.0600000000000023,-0.8699999999999974,14,0.9384615384615376,0.8333651275986008,12,29.38000000000002,2.448333333333335,45,71.69999999999997,1.5933333333333328,1.858919529775784,0.36581632653061213,26,4,12.244897959183673,1,0,4.22,1,train,call_189410107163
141.0,28,12,16,0.75,2.948333333333333,2.1454299562021832,0.2599999999999909,5.859999999999999,2.960000000000001,0.7276755080391805,4.566249999999998,3.909296398756858,0.3400000000000034,15.620000000000005,4.039999999999995,35.379999999999995,73.05999999999999,0.2509219858156028,0.5181560283687943,1.4419999999999988,2.28172352010979,-2.739999999999995,4.100000000000001,2.3399999999999963,10,0.7222222222222244,2.0631879324105316,5,10.259999999999991,2.0519999999999983,22,41.66000000000001,1.8936363636363642,1.2334911563932802,0.2954609929078015,2,6,5.106382978723404,1,0,9.6,1,train,call_18bd3c505fd5
128.0,32,11,21,0.5238095238095238,2.825454545454547,2.5902291930883776,0.35999999999999943,6.719999999999999,1.0600000000000023,0.9167477839115875,3.3666666666666667,2.5597994713128087,0.29999999999999716,8.799999999999997,2.780000000000001,31.080000000000016,70.7,0.24281250000000013,0.55234375,-0.17800000000000055,1.9125422290181695,-3.3800000000000097,1.5600000000000005,0.9699999999999989,10,1.5519999999999965,0.6893604121051461,4,8.900000000000016,2.225000000000004,27,33.62,1.2451851851851852,0.9498921816159737,0.26265625,1,10,5.15625,1,1,0.94,0,val,call_198ef413fe4a
140.0,21,9,12,0.75,3.8400000000000003,3.1948082884580105,0.5,10.139999999999999,2.960000000000008,0.8319813251192735,5.87,4.95804580271483,0.2600000000000051,18.19999999999999,4.829999999999998,34.56,70.43999999999998,0.24685714285714289,0.503142857142857,2.697499999999999,0.49076470940767625,2.259999999999998,3.8200000000000003,2.5900000000000034,8,1.411428571428574,0.7243256305334035,0,0.0,0.0,20,33.48000000000001,1.6740000000000008,1.0711941197118564,0.2391428571428572,1,4,3.8571428571428568,1,0,11.98,1,train,call_1a2f3635b411
178.0,35,15,20,0.75,4.681333333333334,4.391397217721201,0.37999999999999545,14.019999999999996,2.880000000000024,0.9380654837057534,3.538999999999999,3.202909696871856,0.29999999999999716,12.839999999999975,2.789999999999999,70.22000000000001,70.77999999999997,0.394494382022472,0.3976404494382021,1.2880000000000003,1.4413018806312259,-1.1800000000000068,2.3999999999999986,2.0699999999999967,10,1.0259999999999994,1.2935412204057866,4,4.480000000000018,1.1200000000000045,30,40.60000000000002,1.3533333333333342,0.9414344643015312,0.22808988764044957,5,9,5.056179775280898,1,1,9.88,1,train,call_1ad99899456c
162.0,31,8,23,0.34782608695652173,6.907500000000003,5.553675102385549,0.5,15.540000000000006,5.400000000000009,0.8040065294803541,3.050434782608693,1.88396940300591,0.28000000000000114,6.9199999999999875,2.9199999999999875,55.260000000000026,70.15999999999993,0.34111111111111125,0.433086419753086,2.657500000000001,0.42674013504373465,1.9400000000000004,3.3000000000000114,2.6500000000000057,8,1.2657142857142831,0.7143028569371458,1,0.14000000000000057,0.14000000000000057,29,35.940000000000055,1.2393103448275882,1.029611338024771,0.2218518518518522,0,15,2.962962962962963,1,0,9.56,1,train,call_1ba56b3cce45
164.0,34,12,22,0.5454545454545454,3.4116666666666653,1.7790387257951419,1.3199999999999932,7.240000000000009,2.980000000000004,0.5214573695540232,3.9136363636363645,2.4926664733145,0.29999999999999716,8.86,3.740000000000008,40.93999999999998,86.10000000000002,0.2496341463414633,0.5250000000000001,1.3666666666666667,0.34423828956116437,0.700000000000017,1.8399999999999892,1.4600000000000009,9,1.6155555555555585,0.4832988493445591,0,0.0,0.0,33,35.42000000000001,1.0733333333333337,0.7338880477747723,0.21597560975609761,3,12,4.390243902439025,1,1,9.16,0,train,call_1bf0aa4d4324
145.0,53,26,27,0.9629629629629629,1.2353846153846173,1.175732046919639,0.20000000000001705,4.060000000000002,0.6899999999999986,0.9517133630109144,3.130370370370371,1.9888100065529746,0.5,8.86,2.8999999999999986,32.120000000000054,84.52000000000001,0.22151724137931073,0.582896551724138,-0.5100000000000006,1.627863992006271,-3.180000000000007,2.480000000000004,-0.7399999999999878,18,1.1764705882352935,0.7610267831725032,12,18.120000000000015,1.5100000000000013,40,45.93999999999996,1.148499999999999,0.7452260025467412,0.3168275862068963,8,9,10.758620689655173,1,0,3.92,0,val,call_1c1c0cce9fb5
118.0,33,25,8,3.125,1.320800000000001,1.5827979445694675,0.23999999999999488,6.399999999999999,0.8000000000000114,1.1983630712972944,2.3625000000000007,2.194315708500358,0.2600000000000051,5.920000000000002,1.43,33.020000000000024,18.900000000000002,0.27983050847457647,0.16016949152542376,-1.1119999999999997,2.1474915599368494,-4.02,1.2000000000000028,-0.7800000000000011,5,-0.2759999999999989,2.8010141020708907,7,12.459999999999997,1.7799999999999996,25,71.69999999999997,2.8679999999999994,3.3196234726245684,0.6076271186440676,20,2,12.711864406779661,1,1,4.18,1,train,call_1cc930924760
105.0,23,10,13,0.7692307692307693,3.094000000000001,2.645617760246805,0.4200000000000017,8.639999999999999,2.3500000000000014,0.855080077649258,3.9846153846153856,3.753009049160011,0.5,12.420000000000002,2.96,30.940000000000012,51.80000000000001,0.2946666666666668,0.49333333333333346,1.1999999999999993,1.2960324070022335,-1.1400000000000006,2.4000000000000057,1.62,9,0.9949999999999992,0.9857122153187372,4,3.1400000000000077,0.7850000000000019,18,25.13999999999998,1.3966666666666656,0.609889093100011,0.23942857142857124,1,4,5.714285714285714,1,0,9.24,1,train,call_1ee2936b46a7
143.0,37,19,18,1.0555555555555556,2.402105263157896,2.0983686228098657,0.240000000000002,6.819999999999993,1.7000000000000028,0.873553984079479,3.8633333333333346,3.524437376877255,0.20000000000000284,14.800000000000011,3.1199999999999943,45.64000000000002,69.54000000000002,0.3191608391608393,0.48629370629370644,0.20571428571428266,1.116847997960982,-2.260000000000005,1.4200000000000017,0.6399999999999935,14,1.4784615384615383,1.5353058661270433,7,7.460000000000022,1.065714285714289,29,35.01999999999997,1.2075862068965506,0.9469411475618837,0.24489510489510466,5,4,7.9720279720279725,1,0,8.74,0,train,call_224586045e67
205.0,52,18,34,0.5294117647058824,1.935555555555555,1.495618000230799,0.2599999999999909,5.580000000000002,1.8400000000000016,0.7727073479952465,3.0111764705882385,2.2985433657597314,0.28000000000000114,9.14,2.5699999999999945,34.83999999999999,102.38000000000011,0.16995121951219508,0.499414634146342,1.8599999999999988,2.9840049789311216,-4.420000000000016,6.280000000000001,1.9600000000000009,15,1.856000000000001,1.3580490207857547,5,8.620000000000013,1.7240000000000026,46,75.55999999999992,1.6426086956521722,1.6005033024820794,0.36858536585365814,3,18,5.2682926829268295,1,1,2.46,0,train,call_22d0f235a47e
160.0,35,18,17,1.0588235294117647,2.1155555555555563,2.2497535086478253,0.23999999999999488,9.739999999999998,1.5199999999999991,1.0634339063986566,5.143529411764704,3.928022627825082,0.5800000000000125,18.25999999999999,3.780000000000001,38.08000000000001,87.43999999999997,0.23800000000000007,0.5464999999999998,0.03428571428571647,4.283394976823001,-14.179999999999993,2.6000000000000014,1.3099999999999987,14,2.1215384615384596,3.8316442209445056,4,19.62,4.905,30,53.820000000000036,1.7940000000000011,2.46180281571215,0.3363750000000002,4,3,6.75,1,0,0.72,0,train,call_22eacbc23d18
